detector,material,defect_folder,image_path,status,detection_score,detected,false_positive,error
spotting,latex,touching,datasets\latex\touching\latex_touching_1.png,success,0.2441,False,False,
spotting,latex,touching,datasets\latex\touching\latex_touching_2.png,success,0.1848,False,False,
spotting,nitrile,damaged_by_fold,datasets\nitrile\damaged_by_fold\nitrile_damaged_by_fold_1.png,success,0.1658,False,False,
spotting,nitrile,damaged_by_fold,datasets\nitrile\damaged_by_fold\nitrile_damaged_by_fold_2.png,success,0.123,False,False,
spotting,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_1.jpeg,success,0.1564,False,False,
spotting,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_2.jpeg,success,0.35,False,False,
spotting,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_3.jpeg,success,0.35,False,False,
spotting,nitrile,finger_not_enough,datasets\nitrile\finger_not_enough\nitrile_finger_not_enough_1.jpg,success,0.35,False,False,
spotting,nitrile,finger_not_enough,datasets\nitrile\finger_not_enough\nitrile_finger_not_enough_2.jpg,success,0.0925,False,False,
spotting,nitrile,incomplete_beading,datasets\nitrile\incomplete_beading\nitrile_incomplete_beading_1.png,success,0.2472,False,False,
spotting,nitrile,incomplete_beading,datasets\nitrile\incomplete_beading\nitrile_incomplete_beading_2.png,success,0.1726,False,False,
spotting,nitrile,oversize,datasets\nitrile\oversize\nitrile_oversize_1.jpeg,success,0.3342,False,False,
spotting,nitrile,oversize,datasets\nitrile\oversize\nitrile_oversize_2.jpeg,success,0.35,False,False,
spotting,nitrile,plastic_contamination,datasets\nitrile\plastic_contamination\nitrile_plastic_1.jpeg,success,0.35,False,False,
spotting,nitrile,plastic_contamination,datasets\nitrile\plastic_contamination\nitrile_plastic_2.jpeg,success,0.0,False,False,
spotting,nitrile,stain,datasets\nitrile\stain\nitrile_stain_1.jpeg,success,0.3639,False,False,
spotting,nitrile,stain,datasets\nitrile\stain\nitrile_stain_2.jpeg,success,0.6858,True,True,
spotting,nitrile,stain,datasets\nitrile\stain\nitrile_stain_3.jpeg,success,0.3452,False,False,
spotting,nitrile,tearing,datasets\nitrile\tearing\nitrile_tearing_1.jpg,success,0.2012,False,False,
spotting,nitrile,tearing,datasets\nitrile\tearing\nitrile_tearing_2.jpg,success,0.3177,False,False,
spotting,nitrile,tearing_fingertip,datasets\nitrile\tearing_fingertip\nitrile_tearing_fingertip_1.jpg,success,0.2342,False,False,
spotting,nitrile,tearing_fingertip,datasets\nitrile\tearing_fingertip\nitrile_tearing_fingertip_2.jpg,success,0.1639,False,False,
spotting,nitrile,tearing_fingertip,datasets\nitrile\tearing_fingertip\nitrile_tearing_fingertip_3.jpg,success,0.1596,False,False,
spotting,nitrile,touching,datasets\nitrile\touching\nitrile_touching_1.png,success,0.35,False,False,
spotting,nitrile,touching,datasets\nitrile\touching\nitrile_touching_2.png,success,0.3408,False,False,
stain,cotton,damaged_by_fold,datasets\cotton\damaged_by_fold\cotton_damaged_by_fold_1.png,success,0.4033,False,False,
stain,cotton,damaged_by_fold,datasets\cotton\damaged_by_fold\cotton_damaged_by_fold_2.png,success,0.3281,False,False,
stain,cotton,dirty,datasets\cotton\dirty\cotton_dirty_1.jpeg,success,0.8399,True,True,
stain,cotton,dirty,datasets\cotton\dirty\cotton_dirty_2.jpeg,success,0.4899,False,False,
stain,cotton,dirty,datasets\cotton\dirty\cotton_dirty_3.jpeg,success,0.498,False,False,
stain,cotton,finger_not_enough,datasets\cotton\finger_not_enough\cotton_finger_not_enough_1.jpg,success,0.1788,False,False,
stain,cotton,finger_not_enough,datasets\cotton\finger_not_enough\cotton_finger_not_enough_2.jpg,success,0.4007,False,False,
stain,cotton,incomplete_beading,datasets\cotton\incomplete_beading\cotton_incomplete_beading_1.png,success,0.1401,False,False,
stain,cotton,oversize,datasets\cotton\oversize\cotton_oversize_1.jpeg,success,0.1691,False,False,
stain,cotton,oversize,datasets\cotton\oversize\cotton_oversize_2.jpeg,success,0.9015,True,True,
stain,cotton,plastic_contamination,datasets\cotton\plastic_contamination\cotton_plastic_1.jpeg,success,0.9444,True,True,
stain,cotton,plastic_contamination,datasets\cotton\plastic_contamination\cotton_plastic_2.jpeg,success,1.0,True,True,
stain,cotton,plastic_contamination,datasets\cotton\plastic_contamination\cotton_plastic_3.jpeg,success,1.0,True,True,
stain,cotton,tearing,datasets\cotton\tearing\cotton_tearing_1.jpg,success,0.4323,False,False,
stain,cotton,tearing_fingertip,datasets\cotton\tearing_fingertip\cotton_tearing_fingertip_1.jpg,success,0.9258,True,True,
stain,cotton,tearing_fingertip,datasets\cotton\tearing_fingertip\cotton_tearing_fingertip_2.jpg,success,0.2888,False,False,
stain,cotton,touching,datasets\cotton\touching\cotton_touching_1.png,success,0.3552,False,False,
stain,cotton,touching,datasets\cotton\touching\cotton_touching_2.png,success,0.2832,False,False,
stain,latex,damaged_by_fold,datasets\latex\damaged_by_fold\latex_damaged_by_fold_1.png,success,0.4165,False,False,
stain,latex,damaged_by_fold,datasets\latex\damaged_by_fold\latex_damaged_by_fold_2.png,success,0.3829,False,False,
stain,latex,dirty,datasets\latex\dirty\latex_dirty_1.jpeg,success,0.8489,True,True,
stain,latex,dirty,datasets\latex\dirty\latex_dirty_2.jpeg,success,0.7026,True,True,
stain,latex,dirty,datasets\latex\dirty\latex_dirty_3.jpeg,success,0.5363,True,True,
stain,latex,discoloration,datasets\latex\discoloration\latex_discoloration_1.jpeg,success,0.7287,True,True,
stain,latex,discoloration,datasets\latex\discoloration\latex_discoloration_2.jpeg,success,0.7862,True,True,
stain,latex,finger_not_enough,datasets\latex\finger_not_enough\latex_finger_not_enough_1.jpg,success,0.3015,False,False,
stain,latex,incomplete_beading,datasets\latex\incomplete_beading\latex_incomplete_beading_1.png,success,0.2047,False,False,
stain,latex,incomplete_beading,datasets\latex\incomplete_beading\latex_incomplete_beading_2.png,success,0.4227,False,False,
stain,latex,oversize,datasets\latex\oversize\latex_oversize_1.jpeg,success,0.446,False,False,
stain,latex,oversize,datasets\latex\oversize\latex_oversize_2.jpeg,success,1.0,True,True,
stain,latex,plastic_contamination,datasets\latex\plastic_contamination\latex_plastic_1.jpeg,success,0.7239,True,True,
stain,latex,plastic_contamination,datasets\latex\plastic_contamination\latex_plastic_2.jpeg,success,0.8064,True,True,
stain,latex,spotting,datasets\latex\spotting\latex_spotting_1.jpeg,success,0.5638,True,True,
stain,latex,spotting,datasets\latex\spotting\latex_spotting_2.jpeg,success,0.6837,True,True,
stain,latex,spotting,datasets\latex\spotting\latex_spotting_3.jpeg,success,0.4803,False,False,
stain,latex,tearing,datasets\latex\tearing\latex_tearing_1.jpg,success,0.7286,True,True,
stain,latex,tearing,datasets\latex\tearing\latex_tearing_2.jpg,success,0.3289,False,False,
stain,latex,tearing_fingertip,datasets\latex\tearing_fingertip\latex_tearing_fingertip_1.jpg,success,0.754,True,True,
stain,latex,touching,datasets\latex\touching\latex_touching_1.png,success,0.2894,False,False,
stain,latex,touching,datasets\latex\touching\latex_touching_2.png,success,0.2352,False,False,
stain,nitrile,damaged_by_fold,datasets\nitrile\damaged_by_fold\nitrile_damaged_by_fold_1.png,success,0.9751,True,True,
stain,nitrile,damaged_by_fold,datasets\nitrile\damaged_by_fold\nitrile_damaged_by_fold_2.png,success,0.0137,False,False,
stain,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_1.jpeg,success,0.8283,True,True,
stain,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_2.jpeg,success,0.9696,True,True,
stain,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_3.jpeg,success,0.9619,True,True,
stain,nitrile,finger_not_enough,datasets\nitrile\finger_not_enough\nitrile_finger_not_enough_1.jpg,success,0.7992,True,True,
stain,nitrile,finger_not_enough,datasets\nitrile\finger_not_enough\nitrile_finger_not_enough_2.jpg,success,0.9166,True,True,
stain,nitrile,incomplete_beading,datasets\nitrile\incomplete_beading\nitrile_incomplete_beading_1.png,success,0.3938,False,False,
stain,nitrile,incomplete_beading,datasets\nitrile\incomplete_beading\nitrile_incomplete_beading_2.png,success,0.7272,True,True,
stain,nitrile,oversize,datasets\nitrile\oversize\nitrile_oversize_1.jpeg,success,0.4019,False,False,
stain,nitrile,oversize,datasets\nitrile\oversize\nitrile_oversize_2.jpeg,success,1.0,True,True,
stain,nitrile,plastic_contamination,datasets\nitrile\plastic_contamination\nitrile_plastic_1.jpeg,success,0.9406,True,True,
stain,nitrile,plastic_contamination,datasets\nitrile\plastic_contamination\nitrile_plastic_2.jpeg,success,0.8816,True,True,
stain,nitrile,spotting,datasets\nitrile\spotting\nitrile_spotting_1.jpeg,success,0.7647,True,True,
stain,nitrile,spotting,datasets\nitrile\spotting\nitrile_spotting_2.jpeg,success,0.7879,True,True,
stain,nitrile,spotting,datasets\nitrile\spotting\nitrile_spotting_3.jpeg,success,0.8599,True,True,
stain,nitrile,tearing,datasets\nitrile\tearing\nitrile_tearing_1.jpg,success,0.7304,True,True,
stain,nitrile,tearing,datasets\nitrile\tearing\nitrile_tearing_2.jpg,success,0.5574,True,True,
stain,nitrile,tearing_fingertip,datasets\nitrile\tearing_fingertip\nitrile_tearing_fingertip_1.jpg,success,0.4786,False,False,
stain,nitrile,tearing_fingertip,datasets\nitrile\tearing_fingertip\nitrile_tearing_fingertip_2.jpg,success,0.893,True,True,
stain,nitrile,tearing_fingertip,datasets\nitrile\tearing_fingertip\nitrile_tearing_fingertip_3.jpg,success,0.4936,False,False,
stain,nitrile,touching,datasets\nitrile\touching\nitrile_touching_1.png,success,0.4121,False,False,
stain,nitrile,touching,datasets\nitrile\touching\nitrile_touching_2.png,success,0.7056,True,True,
tearing,cotton,damaged_by_fold,datasets\cotton\damaged_by_fold\cotton_damaged_by_fold_1.png,success,0.5687905782525098,True,True,
tearing,cotton,damaged_by_fold,datasets\cotton\damaged_by_fold\cotton_damaged_by_fold_2.png,success,0.0,False,False,
tearing,cotton,dirty,datasets\cotton\dirty\cotton_dirty_1.jpeg,success,1.0,True,True,
tearing,cotton,dirty,datasets\cotton\dirty\cotton_dirty_2.jpeg,success,1.0,True,True,
tearing,cotton,dirty,datasets\cotton\dirty\cotton_dirty_3.jpeg,success,0.0,False,False,
tearing,cotton,finger_not_enough,datasets\cotton\finger_not_enough\cotton_finger_not_enough_1.jpg,success,0.0,False,False,
tearing,cotton,finger_not_enough,datasets\cotton\finger_not_enough\cotton_finger_not_enough_2.jpg,success,0.914062183450502,True,True,
tearing,cotton,incomplete_beading,datasets\cotton\incomplete_beading\cotton_incomplete_beading_1.png,success,0.0,False,False,
tearing,cotton,oversize,datasets\cotton\oversize\cotton_oversize_1.jpeg,success,1.0,True,True,
tearing,cotton,oversize,datasets\cotton\oversize\cotton_oversize_2.jpeg,success,0.5548840889555209,True,True,
tearing,cotton,plastic_contamination,datasets\cotton\plastic_contamination\cotton_plastic_1.jpeg,success,1.0,True,True,
tearing,cotton,plastic_contamination,datasets\cotton\plastic_contamination\cotton_plastic_2.jpeg,success,0.0,False,False,
tearing,cotton,plastic_contamination,datasets\cotton\plastic_contamination\cotton_plastic_3.jpeg,success,1.0,True,True,
tearing,cotton,tearing_fingertip,datasets\cotton\tearing_fingertip\cotton_tearing_fingertip_1.jpg,success,0.4721154432851303,False,False,
tearing,cotton,tearing_fingertip,datasets\cotton\tearing_fingertip\cotton_tearing_fingertip_2.jpg,success,0.8855401259355525,True,True,
tearing,cotton,touching,datasets\cotton\touching\cotton_touching_1.png,success,0.6308231129683238,True,True,
tearing,cotton,touching,datasets\cotton\touching\cotton_touching_2.png,success,0.0,False,False,
tearing,latex,damaged_by_fold,datasets\latex\damaged_by_fold\latex_damaged_by_fold_1.png,success,0.0,False,False,
tearing,latex,damaged_by_fold,datasets\latex\damaged_by_fold\latex_damaged_by_fold_2.png,success,0.0,False,False,
tearing,latex,dirty,datasets\latex\dirty\latex_dirty_1.jpeg,success,0.0,False,False,
tearing,latex,dirty,datasets\latex\dirty\latex_dirty_2.jpeg,success,0.0,False,False,
tearing,latex,dirty,datasets\latex\dirty\latex_dirty_3.jpeg,success,0.0,False,False,
tearing,latex,discoloration,datasets\latex\discoloration\latex_discoloration_1.jpeg,success,0.32613754752937946,False,False,
tearing,latex,discoloration,datasets\latex\discoloration\latex_discoloration_2.jpeg,success,0.29752290926401337,False,False,
tearing,latex,finger_not_enough,datasets\latex\finger_not_enough\latex_finger_not_enough_1.jpg,success,0.5183309526901269,True,True,
tearing,latex,incomplete_beading,datasets\latex\incomplete_beading\latex_incomplete_beading_1.png,success,0.0,False,False,
tearing,latex,incomplete_beading,datasets\latex\incomplete_beading\latex_incomplete_beading_2.png,success,0.3660332608489636,False,False,
tearing,latex,oversize,datasets\latex\oversize\latex_oversize_1.jpeg,success,1.0,True,True,
tearing,latex,oversize,datasets\latex\oversize\latex_oversize_2.jpeg,success,1.0,True,True,
tearing,latex,plastic_contamination,datasets\latex\plastic_contamination\latex_plastic_1.jpeg,success,0.28331021462939776,False,False,
tearing,latex,plastic_contamination,datasets\latex\plastic_contamination\latex_plastic_2.jpeg,success,0.35547544627984035,False,False,
tearing,latex,spotting,datasets\latex\spotting\latex_spotting_1.jpeg,success,0.0,False,False,
tearing,latex,spotting,datasets\latex\spotting\latex_spotting_2.jpeg,success,0.7174864483366326,True,True,
tearing,latex,spotting,datasets\latex\spotting\latex_spotting_3.jpeg,success,0.2789603004249117,False,False,
tearing,latex,stain,datasets\latex\stain\latex_stain_1.jpeg,success,1.0,True,True,
tearing,latex,stain,datasets\latex\stain\latex_stain_2.jpeg,success,0.0,False,False,
tearing,latex,tearing_fingertip,datasets\latex\tearing_fingertip\latex_tearing_fingertip_1.jpg,success,0.5685865038248332,True,True,
tearing,latex,touching,datasets\latex\touching\latex_touching_1.png,success,0.25385022526883805,False,False,
tearing,latex,touching,datasets\latex\touching\latex_touching_2.png,success,0.0,False,False,
tearing,nitrile,damaged_by_fold,datasets\nitrile\damaged_by_fold\nitrile_damaged_by_fold_1.png,success,0.3026828987195119,False,False,
tearing,nitrile,damaged_by_fold,datasets\nitrile\damaged_by_fold\nitrile_damaged_by_fold_2.png,success,0.0,False,False,
tearing,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_1.jpeg,success,0.6055491493322854,True,True,
tearing,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_2.jpeg,success,0.0,False,False,
tearing,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_3.jpeg,success,0.24411696356610138,False,False,
tearing,nitrile,finger_not_enough,datasets\nitrile\finger_not_enough\nitrile_finger_not_enough_1.jpg,success,1.0,True,True,
tearing,nitrile,finger_not_enough,datasets\nitrile\finger_not_enough\nitrile_finger_not_enough_2.jpg,success,0.0,False,False,
tearing,nitrile,incomplete_beading,datasets\nitrile\incomplete_beading\nitrile_incomplete_beading_1.png,success,0.0,False,False,
tearing,nitrile,incomplete_beading,datasets\nitrile\incomplete_beading\nitrile_incomplete_beading_2.png,success,0.5630007911520566,True,True,
tearing,nitrile,oversize,datasets\nitrile\oversize\nitrile_oversize_1.jpeg,success,0.0,False,False,
tearing,nitrile,oversize,datasets\nitrile\oversize\nitrile_oversize_2.jpeg,success,1.0,True,True,
tearing,nitrile,plastic_contamination,datasets\nitrile\plastic_contamination\nitrile_plastic_1.jpeg,success,0.2312102866025543,False,False,
tearing,nitrile,plastic_contamination,datasets\nitrile\plastic_contamination\nitrile_plastic_2.jpeg,success,0.7727651843593873,True,True,
tearing,nitrile,spotting,datasets\nitrile\spotting\nitrile_spotting_1.jpeg,success,0.30728011264067423,False,False,
tearing,nitrile,spotting,datasets\nitrile\spotting\nitrile_spotting_2.jpeg,success,0.30898682357040097,False,False,
tearing,nitrile,spotting,datasets\nitrile\spotting\nitrile_spotting_3.jpeg,success,0.27601157067014614,False,False,
tearing,nitrile,stain,datasets\nitrile\stain\nitrile_stain_1.jpeg,success,0.9707779661659912,True,True,
tearing,nitrile,stain,datasets\nitrile\stain\nitrile_stain_2.jpeg,success,0.45754669941793025,False,False,
tearing,nitrile,stain,datasets\nitrile\stain\nitrile_stain_3.jpeg,success,1.0,True,True,
tearing,nitrile,tearing_fingertip,datasets\nitrile\tearing_fingertip\nitrile_tearing_fingertip_1.jpg,success,0.40367922227048,False,False,
tearing,nitrile,tearing_fingertip,datasets\nitrile\tearing_fingertip\nitrile_tearing_fingertip_2.jpg,success,1.0,True,True,
tearing,nitrile,tearing_fingertip,datasets\nitrile\tearing_fingertip\nitrile_tearing_fingertip_3.jpg,success,0.35233523861214294,False,False,
tearing,nitrile,touching,datasets\nitrile\touching\nitrile_touching_1.png,success,0.24718520869532473,False,False,
tearing,nitrile,touching,datasets\nitrile\touching\nitrile_touching_2.png,success,0.0,False,False,
tearing_fingertip,cotton,damaged_by_fold,datasets\cotton\damaged_by_fold\cotton_damaged_by_fold_1.png,success,0.08280523869877482,False,False,
tearing_fingertip,cotton,damaged_by_fold,datasets\cotton\damaged_by_fold\cotton_damaged_by_fold_2.png,success,0.07331157419030881,False,False,
tearing_fingertip,cotton,dirty,datasets\cotton\dirty\cotton_dirty_1.jpeg,success,1.0,True,True,
tearing_fingertip,cotton,dirty,datasets\cotton\dirty\cotton_dirty_2.jpeg,success,1.0,True,True,
tearing_fingertip,cotton,dirty,datasets\cotton\dirty\cotton_dirty_3.jpeg,success,1.0,True,True,
tearing_fingertip,cotton,finger_not_enough,datasets\cotton\finger_not_enough\cotton_finger_not_enough_1.jpg,success,1.0,True,True,
tearing_fingertip,cotton,finger_not_enough,datasets\cotton\finger_not_enough\cotton_finger_not_enough_2.jpg,success,0.019964507542147295,False,False,
tearing_fingertip,cotton,incomplete_beading,datasets\cotton\incomplete_beading\cotton_incomplete_beading_1.png,success,0.7637687756030951,True,True,
tearing_fingertip,cotton,oversize,datasets\cotton\oversize\cotton_oversize_1.jpeg,success,0.2357606344628695,False,False,
tearing_fingertip,cotton,oversize,datasets\cotton\oversize\cotton_oversize_2.jpeg,success,0.0,False,False,
tearing_fingertip,cotton,plastic_contamination,datasets\cotton\plastic_contamination\cotton_plastic_1.jpeg,success,0.0,False,False,
tearing_fingertip,cotton,plastic_contamination,datasets\cotton\plastic_contamination\cotton_plastic_2.jpeg,success,1.0,True,True,
tearing_fingertip,cotton,plastic_contamination,datasets\cotton\plastic_contamination\cotton_plastic_3.jpeg,success,0.7019675925925926,True,True,
tearing_fingertip,cotton,tearing,datasets\cotton\tearing\cotton_tearing_1.jpg,success,1.0,True,True,
tearing_fingertip,cotton,touching,datasets\cotton\touching\cotton_touching_1.png,success,0.6195864221615295,True,True,
tearing_fingertip,cotton,touching,datasets\cotton\touching\cotton_touching_2.png,success,0.04459782320148659,False,False,
tearing_fingertip,latex,damaged_by_fold,datasets\latex\damaged_by_fold\latex_damaged_by_fold_1.png,success,0.05230270770654941,False,False,
tearing_fingertip,latex,damaged_by_fold,datasets\latex\damaged_by_fold\latex_damaged_by_fold_2.png,success,0.01284796573875803,False,False,
tearing_fingertip,latex,dirty,datasets\latex\dirty\latex_dirty_1.jpeg,success,1.0,True,True,
tearing_fingertip,latex,dirty,datasets\latex\dirty\latex_dirty_2.jpeg,success,1.0,True,True,
tearing_fingertip,latex,dirty,datasets\latex\dirty\latex_dirty_3.jpeg,success,1.0,True,True,
tearing_fingertip,latex,discoloration,datasets\latex\discoloration\latex_discoloration_1.jpeg,success,0.2407346671039685,False,False,
tearing_fingertip,latex,discoloration,datasets\latex\discoloration\latex_discoloration_2.jpeg,success,0.4539444689290436,False,False,
tearing_fingertip,latex,finger_not_enough,datasets\latex\finger_not_enough\latex_finger_not_enough_1.jpg,success,0.5182795698924731,True,True,
tearing_fingertip,latex,incomplete_beading,datasets\latex\incomplete_beading\latex_incomplete_beading_1.png,success,0.3768902675455603,False,False,
tearing_fingertip,latex,incomplete_beading,datasets\latex\incomplete_beading\latex_incomplete_beading_2.png,success,1.0,True,True,
tearing_fingertip,latex,oversize,datasets\latex\oversize\latex_oversize_1.jpeg,success,0.3178893178893179,False,False,
tearing_fingertip,latex,oversize,datasets\latex\oversize\latex_oversize_2.jpeg,success,1.0,True,True,
tearing_fingertip,latex,plastic_contamination,datasets\latex\plastic_contamination\latex_plastic_1.jpeg,success,0.31855694411695357,False,False,
tearing_fingertip,latex,plastic_contamination,datasets\latex\plastic_contamination\latex_plastic_2.jpeg,success,0.5156804733727811,True,True,
tearing_fingertip,latex,spotting,datasets\latex\spotting\latex_spotting_1.jpeg,success,0.047391553602140264,False,False,
tearing_fingertip,latex,spotting,datasets\latex\spotting\latex_spotting_2.jpeg,success,0.4503105590062112,False,False,
tearing_fingertip,latex,spotting,datasets\latex\spotting\latex_spotting_3.jpeg,success,0.3382229673093043,False,False,
tearing_fingertip,latex,stain,datasets\latex\stain\latex_stain_1.jpeg,success,1.0,True,True,
tearing_fingertip,latex,stain,datasets\latex\stain\latex_stain_2.jpeg,success,1.0,True,True,
tearing_fingertip,latex,tearing,datasets\latex\tearing\latex_tearing_1.jpg,success,1.0,True,True,
tearing_fingertip,latex,tearing,datasets\latex\tearing\latex_tearing_2.jpg,success,1.0,True,True,
tearing_fingertip,latex,touching,datasets\latex\touching\latex_touching_1.png,success,0.27064447008406134,False,False,
tearing_fingertip,latex,touching,datasets\latex\touching\latex_touching_2.png,success,0.19136408243375858,False,False,
tearing_fingertip,nitrile,damaged_by_fold,datasets\nitrile\damaged_by_fold\nitrile_damaged_by_fold_1.png,success,0.14054533362890712,False,False,
tearing_fingertip,nitrile,damaged_by_fold,datasets\nitrile\damaged_by_fold\nitrile_damaged_by_fold_2.png,success,1.0,True,True,
tearing_fingertip,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_1.jpeg,success,0.7142306209024296,True,True,
tearing_fingertip,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_2.jpeg,success,0.8983021179765447,True,True,
tearing_fingertip,nitrile,discoloration,datasets\nitrile\discoloration\nitrile_discoloration_3.jpeg,success,0.4429569266589057,False,False,
tearing_fingertip,nitrile,finger_not_enough,datasets\nitrile\finger_not_enough\nitrile_finger_not_enough_1.jpg,success,1.0,True,True,
tearing_fingertip,nitrile,finger_not_enough,datasets\nitrile\finger_not_enough\nitrile_finger_not_enough_2.jpg,success,0.0,False,False,
tearing_fingertip,nitrile,incomplete_beading,datasets\nitrile\incomplete_beading\nitrile_incomplete_beading_1.png,success,1.0,True,True,
tearing_fingertip,nitrile,incomplete_beading,datasets\nitrile\incomplete_beading\nitrile_incomplete_beading_2.png,success,1.0,True,True,
tearing_fingertip,nitrile,oversize,datasets\nitrile\oversize\nitrile_oversize_1.jpeg,success,0.06514657980456026,False,False,
tearing_fingertip,nitrile,oversize,datasets\nitrile\oversize\nitrile_oversize_2.jpeg,success,1.0,True,True,
tearing_fingertip,nitrile,plastic_contamination,datasets\nitrile\plastic_contamination\nitrile_plastic_1.jpeg,success,0.32785786121354343,False,False,
tearing_fingertip,nitrile,plastic_contamination,datasets\nitrile\plastic_contamination\nitrile_plastic_2.jpeg,success,0.6371391076115486,True,True,
tearing_fingertip,nitrile,spotting,datasets\nitrile\spotting\nitrile_spotting_1.jpeg,success,1.0,True,True,
tearing_fingertip,nitrile,spotting,datasets\nitrile\spotting\nitrile_spotting_2.jpeg,success,0.7904079725942074,True,True,
tearing_fingertip,nitrile,spotting,datasets\nitrile\spotting\nitrile_spotting_3.jpeg,success,0.48140789100198694,False,False,
tearing_fingertip,nitrile,stain,datasets\nitrile\stain\nitrile_stain_1.jpeg,success,1.0,True,True,
tearing_fingertip,nitrile,stain,datasets\nitrile\stain\nitrile_stain_2.jpeg,success,1.0,True,True,
tearing_fingertip,nitrile,stain,datasets\nitrile\stain\nitrile_stain_3.jpeg,success,1.0,True,True,
tearing_fingertip,nitrile,tearing,datasets\nitrile\tearing\nitrile_tearing_1.jpg,success,1.0,True,True,
tearing_fingertip,nitrile,tearing,datasets\nitrile\tearing\nitrile_tearing_2.jpg,success,1.0,True,True,
tearing_fingertip,nitrile,touching,datasets\nitrile\touching\nitrile_touching_1.png,success,0.011781434084907576,False,False,
tearing_fingertip,nitrile,touching,datasets\nitrile\touching\nitrile_touching_2.png,success,0.6509803921568628,True,True,
touching,cotton,damaged_by_fold,datasets\cotton\damaged_by_fold\cotton_damaged_by_fold_1.png,success,0.46440645088918203,False,False,
touching,cotton,damaged_by_fold,datasets\cotton\damaged_by_fold\cotton_damaged_by_fold_2.png,success,0.4582,False,False,
touching,cotton,dirty,datasets\cotton\dirty\cotton_dirty_1.jpeg,success,0.5081240127794646,True,True,
touching,cotton,dirty,datasets\cotton\dirty\cotton_dirty_2.jpeg,success,0.5134040728831726,True,True,
touching,cotton,dirty,datasets\cotton\dirty\cotton_dirty_3.jpeg,success,0.43,False,False,
touching,cotton,finger_not_enough,datasets\cotton\finger_not_enough\cotton_finger_not_enough_1.jpg,success,0.43,False,False,
touching,cotton,finger_not_enough,datasets\cotton\finger_not_enough\cotton_finger_not_enough_2.jpg,success,0.43,False,False,
touching,cotton,incomplete_beading,datasets\cotton\incomplete_beading\cotton_incomplete_beading_1.png,success,0.5017860354958628,True,True,
touching,cotton,oversize,datasets\cotton\oversize\cotton_oversize_1.jpeg,success,0.0,False,False,
touching,cotton,oversize,datasets\cotton\oversize\cotton_oversize_2.jpeg,success,0.5154870617784356,True,True,
touching,cotton,plastic_contamination,datasets\cotton\plastic_contamination\cotton_plastic_1.jpeg,success,0.24939999999999998,False,False,
touching,cotton,plastic_contamination,datasets\cotton\plastic_contamination\cotton_plastic_2.jpeg,success,0.24939999999999998,False,False,
touching,cotton,plastic_contamination,datasets\cotton\plastic_contamination\cotton_plastic_3.jpeg,success,0.0,False,False,
touching,cotton,tearing,datasets\cotton\tearing\cotton_tearing_1.jpg,success,0.5096977707989045,False,False,
touching,cotton,tearing_fingertip,datasets\cotton\tearing_fingertip\cotton_tearing_fingertip_1.jpg,success,0.7758342502421743,True,True,
touching,cotton,tearing_fingertip,datasets\cotton\tearing_fingertip\cotton_tearing_fingertip_2.jpg,success,0.4806189515175057,False,False,
touching,latex,damaged_by_fold,datasets\latex\damaged_by_fold\latex_damaged_by_fold_1.png,success,0.527,True,True,
touching,latex,damaged_by_fold,datasets\latex\damaged_by_fold\latex_damaged_by_fold_2.png,success,0.803275,True,True,
touching,latex,dirty,datasets\latex\dirty\latex_dirty_1.jpeg,success,0.54,False,False,
touching,latex,dirty,datasets\latex\dirty\latex_dirty_2.jpeg,success,0.527,False,False,
touching,latex,dirty,datasets\latex\dirty\latex_dirty_3.jpeg,success,0.527,True,True,
touching,latex,discoloration,datasets\latex\discoloration\latex_discoloration_1.jpeg,success,0.9674343486164723,True,True,
touching,latex,discoloration,datasets\latex\discoloration\latex_discoloration_2.jpeg,success,0.7764,True,True,
touching,latex,finger_not_enough,datasets\latex\finger_not_enough\latex_finger_not_enough_1.jpg,success,0.9405310379660504,True,True,
touching,latex,incomplete_beading,datasets\latex\incomplete_beading\latex_incomplete_beading_1.png,success,0.7762589298320183,True,True,
touching,latex,incomplete_beading,datasets\latex\incomplete_beading\latex_incomplete_beading_2.png,success,0.5444232070714263,True,True,
touching,latex,oversize,datasets\latex\oversize\latex_oversize_1.jpeg,success,0.5283456639101618,True,True,
touching,latex,oversize,datasets\latex\oversize\latex_oversize_2.jpeg,success,0.5376219853686162,True,True,
touching,latex,plastic_contamination,datasets\latex\plastic_contamination\latex_plastic_1.jpeg,success,0.7994983590985617,True,True,
touching,latex,plastic_contamination,datasets\latex\plastic_contamination\latex_plastic_2.jpeg,success,0.8032934365531172,True,True,
touching,latex,spotting,datasets\latex\spotting\latex_spotting_1.jpeg,success,0.527,False,False,
